726.0,2.33,31.8,43.72,246.03,3.0
726.5,2.32,32.44,43.14,238.18,3.0
727.0,2.31,33.09,42.51,234.56,3.0
727.5,2.3,33.3,43.21,236.94,3.0
728.0,2.31,32.67,46.0,241.87,3.0
728.5,2.33,31.71,48.83,243.2,3.0
729.0,2.34,31.24,49.76,239.59,3.0
729.5,2.33,31.67,48.74,236.23,3.0
730.0,2.32,32.25,47.68,238.79,3.0
730.5,2.32,32.11,47.57,248.08,3.0
731.0,2.35,31.11,47.86,260.04,3.0
731.5,2.37,29.7,47.45,269.78,3.0
732.0,2.39,28.53,46.73,273.26,3.0
732.5,2.4,27.99,46.64,269.86,3.0
733.0,2.4,28.38,47.91,261.88,3.0
733.5,2.37,29.94,49.55,253.87,3.0
734.0,2.33,31.84,50.32,249.03,3.0
734.5,2.31,33.07,49.32,248.2,3.0
1277.5,2.73,11.27,9.25,347.05,0.0
1278.0,2.69,13.43,8.9,344.41,0.0
1278.5,2.63,16.18,8.44,339.54,0.0
1279.0,2.59,18.36,7.85,334.03,0.0
1279.5,2.58,18.85,7.42,329.93,0.0
1280.0,2.6,17.79,7.67,326.11,0.0
1280.5,2.63,16.22,8.69,320.18,0.0
1281.0,2.64,15.86,9.77,311.82,0.0
1281.5,2.62,17.09,10.28,309.77,0.0
1282.0,2.58,19.04,9.75,326.9,0.0
1282.5,2.55,20.5,8.7,371.8,0.0
1283.0,2.54,21.08,7.87,435.01,0.0
1283.5,2.54,21.0,7.92,491.18,0.0
1284.0,2.54,20.82,8.79,514.0,0.0
1284.5,2.55,20.6,9.69,495.95,0.0
1285.0,2.56,20.31,10.28,452.71,0.0
1285.5,2.57,19.67,10.59,408.13,0.0
1286.0,2.58,19.14,11.0,377.6,0.0
1286.5,2.57,19.5,11.38,365.14,0.0
1287.0,2.53,21.46,11.39,366.29,0.0
1287.5,2.46,24.92,11.09,373.37,0.0
1288.0,2.38,28.94,10.84,373.78,0.0
1288.5,2.31,32.9,10.83,358.45,0.0
1289.0,2.22,37.11,10.92,330.44,0.0
1289.5,2.13,41.7,10.68,304.82,0.0
1290.0,2.06,45.71,10.13,295.13,0.0
1290.5,2.0,48.41,9.56,301.29,0.0
1291.0,1.97,50.17,9.48,314.35,0.0
1291.5,1.93,52.29,9.79,326.78,0.0
1292.0,1.88,54.75,10.0,335.52,0.0
1292.5,1.86,56.03,9.76,343.16,0.0
1293.0,1.89,54.26,9.11,350.86,0.0
1293.5,1.99,49.32,8.73,355.42,0.0
1294.0,2.12,42.81,9.04,348.71,0.0
1294.5,2.23,36.9,10.62,329.05,0.0
1295.0,2.31,32.84,13.83,306.62,0.0
1295.5,2.35,30.72,19.69,290.07,0.0
1299.5,2.54,20.79,35.9,221.6,0.0
1300.0,2.6,17.82,34.95,232.45,0.0
1300.5,2.67,14.29,33.3,254.62,0.0
1301.0,2.72,11.77,30.38,282.24,0.0
1301.5,2.69,13.44,26.33,307.73,0.0
1302.0,2.56,19.79,22.76,324.37,0.0
1302.5,2.44,26.12,20.78,327.99,0.0
1303.0,2.38,28.87,20.79,319.85,0.0
1303.5,2.41,27.48,21.94,308.45,0.0
1304.0,2.49,23.44,22.48,305.44,0.0
1304.5,2.58,19.23,21.8,315.07,0.0
1305.0,2.62,17.02,19.86,334.61,0.0
1305.5,2.63,16.54,17.63,359.22,0.0
1306.0,2.64,15.81,15.49,388.58,0.0
1306.5,2.69,13.4,14.03,424.37,0.0
1307.0,2.77,9.39,13.58,461.34,0.0
1307.5,2.85,4.94,14.15,485.19,0.0
1308.0,2.92,1.55,15.91,478.23,0.0
1308.5,2.95,-0.22,19.0,437.1,0.0
1311.5,2.83,6.38,7.78,396.84,0.0
1312.0,2.8,7.78,6.83,414.51,0.0
1312.5,2.77,9.43,7.15,430.41,0.0
1313.0,2.74,10.66,7.93,449.64,0.0
1313.5,2.74,10.93,8.75,473.71,0.0
1314.0,2.75,10.23,9.04,502.75,0.0
1314.5,2.77,9.34,8.92,531.41,0.0
1315.0,2.79,8.42,8.61,551.42,0.0
1315.5,2.81,7.42,8.4,560.81,0.0
