870.5,1.87,55.31,48.82,240.75,3.0
871.0,1.86,56.02,42.69,221.34,3.0
871.5,1.83,57.64,34.21,197.29,3.0
872.0,1.81,58.47,25.72,174.46,3.0
872.5,1.82,57.99,18.89,158.8,3.0
886.0,1.52,73.55,44.86,161.34,3.0
886.5,1.59,69.59,46.06,165.64,3.0
887.0,1.7,63.85,47.39,170.56,3.0
887.5,1.81,58.18,48.09,174.16,3.0
888.0,1.88,55.03,48.44,177.88,3.0
888.5,1.86,56.11,49.42,183.34,3.0
889.0,1.78,60.12,50.9,190.57,3.0
889.5,1.71,63.72,51.97,197.11,3.0
890.0,1.68,64.95,50.69,200.4,3.0
890.5,1.7,63.93,46.33,197.45,3.0
891.0,1.74,62.28,39.37,186.32,3.0
891.5,1.75,61.62,32.19,169.96,3.0
892.0,1.74,62.13,27.38,156.21,3.0
2480.0,2.68,13.77,32.83,474.7,1.0
2480.5,2.71,12.43,26.67,534.84,1.0
2481.0,2.72,11.66,23.43,569.15,1.0
2481.5,2.73,11.45,21.33,577.4,1.0
2482.0,2.71,12.53,18.82,571.49,1.0
2482.5,2.67,14.69,16.31,562.16,1.0
2483.0,2.63,16.28,14.87,553.33,1.0
2483.5,2.64,15.93,14.57,545.08,1.0
2484.0,2.68,13.74,14.47,536.27,1.0
2485.5,2.75,10.15,10.24,518.53,1.0
2486.0,2.76,10.11,9.16,519.55,1.0
2558.0,2.93,0.93,18.2,330.77,1.0
2558.5,2.88,3.72,18.03,374.62,1.0
2559.0,2.83,5.86,16.07,430.57,1.0
2559.5,2.83,5.87,13.59,483.01,1.0
2583.5,2.25,36.03,41.0,360.71,1.0
2584.0,2.46,25.0,50.17,323.96,1.0
2584.5,2.74,11.07,59.66,299.21,1.0
2585.0,2.98,-1.23,67.17,290.73,1.0
2585.5,3.09,-7.08,71.21,297.54,1.0
2586.0,3.1,-7.8,73.94,310.06,1.0
2586.5,3.09,-7.41,78.02,319.4,1.0
2587.0,3.1,-7.58,83.59,324.49,1.0
2587.5,3.1,-7.87,85.62,336.55,1.0
2588.0,3.1,-7.75,79.42,375.46,1.0
2588.5,3.08,-6.77,64.11,460.64,1.0
2589.0,3.06,-5.67,44.62,588.88,1.0
2589.5,3.05,-5.25,27.35,725.79,1.0
2603.5,2.29,34.15,21.81,583.07,1.0
2604.0,2.42,27.32,14.08,674.12,1.0
2627.0,1.75,61.53,70.17,265.05,1.0
2627.5,1.71,63.83,78.8,271.93,1.0
2628.0,1.66,66.0,84.55,275.59,1.0
2628.5,1.63,67.65,87.11,276.59,1.0
2629.0,1.61,68.56,87.63,276.2,1.0
2629.5,1.62,68.49,87.85,274.72,1.0
2630.0,1.64,67.32,88.84,272.96,1.0
2630.5,1.68,65.42,89.82,271.89,1.0
2631.0,1.71,63.68,89.74,271.93,1.0
2631.5,1.73,62.74,88.23,271.56,1.0
2632.0,1.73,62.48,85.69,268.78,1.0
2636.5,1.79,59.29,78.34,251.59,1.0
2637.0,1.82,58.07,79.29,250.83,1.0
2637.5,1.87,55.6,80.22,253.32,1.0
2638.0,1.94,52.01,81.34,257.88,1.0
2638.5,2.02,47.91,82.6,262.46,1.0
2639.0,2.1,43.5,83.77,266.47,1.0
2639.5,2.19,38.88,85.16,272.39,1.0
2640.0,2.28,34.31,87.35,279.5,1.0
2640.5,2.36,30.23,90.98,285.54,1.0
2641.0,2.42,26.99,95.37,288.93,1.0
2641.5,2.47,24.6,99.42,292.78,1.0
2642.0,2.5,23.11,102.26,300.87,1.0
3161.0,3.07,-5.88,11.42,655.8,0.0
3161.5,3.07,-6.35,11.83,676.82,0.0
3162.0,3.08,-6.4,12.19,708.82,0.0
3162.5,3.06,-5.7,11.93,757.44,0.0
3163.0,3.05,-4.89,11.39,820.07,0.0
3163.5,3.03,-4.18,11.03,883.02,0.0
3164.0,3.01,-2.85,11.25,931.51,0.0
3164.5,2.96,-0.28,11.79,953.64,0.0
3165.0,2.87,4.0,12.34,948.18,0.0
3165.5,2.75,10.14,12.84,919.09,0.0
3166.0,2.61,17.56,12.94,877.48,0.0
3166.5,2.47,24.58,12.8,835.28,0.0
3167.0,2.37,29.51,12.43,798.17,0.0
3167.5,2.33,31.83,12.2,767.63,0.0
3168.0,2.33,31.83,11.83,742.57,0.0
3168.5,2.36,30.38,11.52,722.05,0.0
3169.0,2.4,28.29,11.59,701.81,0.0
3169.5,2.44,26.35,12.12,674.52,0.0
3170.0,2.46,25.06,12.83,634.88,0.0
3170.5,2.48,24.38,13.46,581.81,0.0
3171.0,2.48,24.31,14.19,524.49,0.0
3171.5,2.47,24.72,15.42,476.0,0.0
3172.0,2.46,25.34,16.88,447.51,0.0
3172.5,2.46,25.22,18.03,441.27,0.0
3173.0,2.49,23.62,17.9,453.39,0.0
3173.5,2.55,20.68,16.6,474.65,0.0
3174.0,2.61,17.46,14.8,492.05,0.0
3174.5,2.65,15.45,13.27,496.73,0.0
3175.0,2.63,16.41,12.12,490.34,0.0
3175.5,2.52,21.91,11.24,482.61,0.0
3176.0,2.37,29.7,10.69,478.81,0.0
3176.5,2.26,35.46,10.52,476.94,0.0
3177.0,2.23,37.02,10.51,475.01,0.0
3177.5,2.28,34.45,10.3,474.56,0.0
3178.0,2.38,29.24,10.03,479.1,0.0
3179.5,2.61,17.26,11.72,493.85,0.0
3180.0,2.67,14.51,15.51,478.26,0.0
3180.5,2.74,10.79,21.29,446.7,0.0
3181.0,2.81,7.02,26.33,411.83,0.0
3181.5,2.87,4.28,26.84,394.44,0.0
3182.0,2.91,2.23,22.67,405.58,0.0
3182.5,2.94,0.44,16.98,436.36,0.0
3183.0,2.97,-0.81,12.55,468.09,0.0
3183.5,2.97,-1.02,10.17,488.12,0.0
3184.0,2.96,-0.22,8.85,497.64,0.0
3184.5,2.93,0.95,8.31,507.35,0.0
3185.0,2.91,1.69,8.27,526.99,0.0
3187.0,2.84,5.44,11.27,633.55,0.0
3187.5,2.77,9.28,10.89,663.35,0.0
3188.0,2.71,12.35,10.36,696.53,0.0
3188.5,2.68,13.56,9.9,730.46,0.0
3189.0,2.68,13.82,9.57,763.09,0.0
3189.5,2.65,15.13,9.17,784.98,0.0
3190.0,2.58,18.95,8.79,789.79,0.0
3190.5,2.46,25.27,8.85,781.45,0.0
3191.0,2.33,31.71,9.74,764.77,0.0
3191.5,2.26,35.42,11.58,735.58,0.0
3192.0,2.27,34.86,13.55,691.0,0.0
3192.5,2.36,30.16,14.94,648.81,0.0
3193.0,2.5,22.88,15.26,626.09,0.0
3193.5,2.63,16.11,15.26,612.93,0.0
3194.0,2.68,13.54,15.06,583.47,0.0
3194.5,2.61,17.11,14.79,530.69,0.0
3195.0,2.44,25.92,13.98,472.57,0.0
3195.5,2.25,35.63,13.21,427.18,0.0
3196.0,2.1,43.56,13.2,400.66,0.0
3196.5,1.99,49.37,14.13,395.6,0.0
3199.0,2.16,40.69,10.24,465.8,0.0
3199.5,2.22,37.65,10.08,438.2,0.0
3200.0,2.22,37.38,10.6,404.56,0.0
3200.5,2.19,38.88,11.42,380.61,0.0
3201.0,2.15,41.24,11.93,374.05,0.0
3201.5,2.09,44.3,12.16,373.45,0.0
3202.0,2.02,47.45,12.28,365.86,0.0
3202.5,1.98,49.66,12.83,351.49,0.0
3203.0,1.97,50.27,13.55,341.31,0.0
3203.5,1.98,49.4,14.16,338.75,0.0
3204.0,2.01,48.14,14.83,340.37,0.0
3204.5,2.01,48.04,16.06,342.12,0.0
3205.0,1.98,49.58,17.43,343.96,0.0
3205.5,1.96,50.85,17.6,343.84,0.0
3206.0,1.98,49.75,15.9,338.98,0.0
3211.5,2.54,21.18,16.51,415.68,0.0
3212.0,2.58,19.1,15.25,437.86,0.0
3212.5,2.61,17.54,14.6,450.32,0.0
