762.0,2.6,17.69,33.04,201.58,3.0
762.5,2.66,15.1,34.41,209.95,3.0
763.0,2.7,12.84,35.24,212.63,3.0
763.5,2.74,10.8,35.86,209.8,3.0
764.0,2.77,9.06,36.77,205.22,3.0
764.5,2.8,7.92,38.74,202.87,3.0
765.0,2.81,7.21,41.47,204.59,3.0
765.5,2.82,6.77,44.09,210.66,3.0
766.0,2.83,6.39,45.63,220.25,3.0
766.5,2.84,5.98,44.52,232.57,3.0
767.0,2.84,5.76,39.96,246.02,3.0
767.5,2.83,6.15,32.32,258.76,3.0
768.0,2.8,7.74,23.83,271.2,3.0
813.5,2.73,11.4,9.58,544.04,3.0
814.0,2.73,11.4,9.42,551.15,3.0
814.5,2.77,9.01,9.8,558.86,3.0
815.0,2.84,5.59,10.19,564.61,3.0
815.5,2.9,2.47,10.35,566.83,3.0
2273.0,1.74,61.83,39.19,306.14,1.0
2273.5,1.62,68.17,39.57,302.01,1.0
2274.0,1.59,69.66,40.95,296.59,1.0
2274.5,1.63,67.46,42.78,306.42,1.0
2275.0,1.73,62.6,43.16,338.2,1.0
2275.5,1.85,56.49,40.86,379.55,1.0
2276.0,1.96,50.68,37.03,415.67,1.0
2276.5,2.05,46.19,33.05,443.55,1.0
2277.0,2.12,42.87,30.28,461.79,1.0
2277.5,2.18,39.73,29.76,454.64,1.0
2278.0,2.25,35.9,32.28,408.93,1.0
2278.5,2.35,30.77,37.28,339.07,1.0
2279.0,2.47,24.34,42.69,284.87,1.0
2279.5,2.6,17.86,46.97,274.38,1.0
2280.0,2.67,14.63,48.99,303.4,1.0
2280.5,2.56,19.95,49.07,343.9,1.0
2281.0,2.3,33.49,48.05,368.69,1.0
2281.5,2.02,47.75,46.92,369.8,1.0
2282.0,1.82,58.26,46.06,358.27,1.0
2282.5,1.67,65.53,45.1,352.28,1.0
2283.0,1.58,70.37,43.62,362.38,1.0
2283.5,1.52,73.16,40.15,393.56,1.0
2284.0,1.5,74.37,33.69,446.77,1.0
2284.5,1.48,75.18,25.58,519.12,1.0
2285.0,1.45,76.93,19.17,595.27,1.0
2285.5,1.4,79.32,18.1,643.67,1.0
2286.0,1.37,80.75,23.19,632.01,1.0
2301.5,2.21,37.95,73.75,248.65,1.0
2302.0,2.42,27.08,77.04,243.19,1.0
2302.5,2.57,19.71,79.8,237.55,1.0
2303.0,2.64,15.94,81.41,232.69,1.0
2303.5,2.69,13.15,81.97,228.17,1.0
2304.0,2.75,10.09,82.56,225.27,1.0
2304.5,2.8,7.62,82.93,225.71,1.0
2305.0,2.83,6.3,81.14,233.08,1.0
2305.5,2.84,5.76,74.85,250.64,1.0
2306.0,2.85,5.26,62.63,280.66,1.0
2306.5,2.86,4.83,47.1,320.03,1.0
